,knn,logistic,svm,truth,truth_map
449,0.6666666666666666,0.044578034982569535,0.02619999051168998,1,Spam
450,0.0,0.11042717598855308,0.11837091608363676,1,Spam
451,0.3333333333333333,0.7997196551594666,0.7518141694603295,0,Safe
452,0.0,0.009940585678182467,0.013522094040182361,0,Safe
453,0.0,0.41212794745228654,0.3893151478582622,0,Safe
454,0.3333333333333333,0.007231069134415772,0.006413429306587503,0,Safe
455,1.0,0.5774400143236476,0.46090843999573694,0,Safe
456,1.0,0.9861690740867941,0.9883136256470486,1,Spam
457,0.0,0.008644500116196198,0.003278113466569489,0,Safe
458,1.0,0.9337497688023615,0.9410886340373061,1,Spam
459,0.0,0.06594595326658315,0.04330688004830867,0,Safe
460,0.0,0.014003037665176568,0.012416798908612962,0,Safe
461,1.0,0.9805616345830236,0.9885747601899756,1,Spam
462,0.0,0.02150931016626275,0.014596901537507437,0,Safe
463,0.0,0.06946065732463647,0.02132233402609007,0,Safe
464,0.0,0.07289119325936545,0.05436576560702164,0,Safe
465,0.0,0.007746880271459279,0.0033348079262288037,0,Safe
466,1.0,0.9583568662757033,0.9710628164053001,1,Spam
467,1.0,0.9364959784145054,0.9441081934218577,1,Spam
468,0.0,0.03392442404009251,0.01504247269171145,0,Safe
469,0.0,0.007647103620545726,0.0062346496766432745,0,Safe
470,1.0,0.9567886715115521,0.9517677865812016,1,Spam
471,0.0,0.0006442092283888126,0.00016445816420900084,0,Safe
472,0.0,0.005861120526176729,0.007121609850853319,0,Safe
473,0.6666666666666666,0.9359087258094512,0.9548879309328605,1,Spam
474,1.0,0.9400122639709145,0.9768406421225867,1,Spam
475,0.3333333333333333,0.6311882457237572,0.45065461799415496,1,Spam
476,0.0,0.010883323627431614,0.004648449154764971,0,Safe
477,1.0,0.8861010262376169,0.9165253535816299,1,Spam
478,0.0,0.0036933086476842163,0.0024381478058359924,0,Safe
479,1.0,0.9888232771057455,0.9934446147940657,1,Spam
480,0.0,0.07368158150089482,0.06426189630382094,0,Safe
481,0.6666666666666666,0.2956766398352104,0.3400551087243235,0,Safe
482,0.3333333333333333,0.04924557230369066,0.01821809643924831,0,Safe
483,1.0,0.9343150229892767,0.939453178276367,1,Spam
484,0.3333333333333333,0.05958998826488713,0.04058709891008706,0,Safe
485,1.0,0.9840681699380949,0.9903915157983156,1,Spam
486,0.0,0.015250132116434702,0.013103752372093295,0,Safe
487,1.0,0.8010854575663697,0.8646455249687945,1,Spam
488,0.3333333333333333,0.14460099813645136,0.12208590046151935,0,Safe
489,0.0,0.0009522324219764485,6.677250705937694e-05,0,Safe
490,0.0,0.12665008925223506,0.10723433223636847,0,Safe
491,0.0,0.24334718673099348,0.1342621085494556,0,Safe
492,1.0,0.9332478388906983,0.9605168651781165,1,Spam
493,1.0,0.7202754890572074,0.8051784438118613,0,Safe
494,1.0,0.9906492287039844,0.9969281363132455,1,Spam
495,1.0,0.9608026204378212,0.9740743415317112,1,Spam
496,1.0,0.9596078997832779,0.9844196769848018,1,Spam
497,1.0,0.9457802309546851,0.9310443389692067,1,Spam
498,1.0,0.8485858892823454,0.8747382995041066,1,Spam
499,0.0,0.026069318764898486,0.017083423363143765,0,Safe
500,0.0,0.12915447813289815,0.08151343090580411,0,Safe
501,0.0,0.018952515935478902,0.015821270754606875,0,Safe
502,0.0,0.027378572999695573,0.008131492811339411,0,Safe
503,0.0,0.0017163371310521963,0.0007949596340893945,0,Safe
504,1.0,0.9706300964939634,0.973043234766584,1,Spam
505,0.3333333333333333,0.036780576515702657,0.0345757033495903,0,Safe
506,0.0,0.006314988433661958,0.004981359440015952,0,Safe
507,1.0,0.9322067148924885,0.9234396132523115,1,Spam
508,0.0,0.0010750113464819842,0.0003167917016388828,0,Safe
509,1.0,0.9814324027882472,0.9856357023978962,1,Spam
510,1.0,0.99308276767464,0.9999828030354997,1,Spam
511,0.0,0.001820694450854731,0.0005823778799949418,0,Safe
512,0.0,0.0019931351365986686,0.0010727314701580188,0,Safe
513,0.6666666666666666,0.7863002485841805,0.7940997061789674,1,Spam
514,0.0,0.0009522324219764485,6.677250705937694e-05,0,Safe
515,0.0,0.10223311603338457,0.06461020092981154,0,Safe
516,0.3333333333333333,0.022250654807635724,0.0147076115713129,0,Safe
517,0.0,0.12231950585360622,0.08716709086428538,0,Safe
518,1.0,0.8328971119018489,0.8680365744977244,1,Spam
519,1.0,0.9941388927554733,0.9967891582954956,1,Spam
520,0.3333333333333333,0.9435806379018583,0.975202377741735,1,Spam
521,0.0,0.00013903751570480834,5.1728023139708604e-05,0,Safe
522,0.0,0.03169213322059318,0.04068044816617435,0,Safe
523,0.0,0.042688254865190116,0.026584190587091067,0,Safe
524,0.0,0.07633748476258449,0.06615954812794293,0,Safe
525,0.0,0.043620953381461255,0.04303585544660137,0,Safe
526,1.0,0.8534670501336525,0.8622759571380756,1,Spam
527,0.0,0.0009122337763276368,6.0050168012662034e-05,0,Safe
528,0.0,0.07316592515631827,0.05184312608810078,0,Safe
529,0.0,0.0009122337763276368,6.0050168012662034e-05,0,Safe
530,1.0,0.8916027144951478,0.8886874230446326,1,Spam
531,1.0,0.9906636568934474,0.9943875467463008,1,Spam
532,0.0,0.0007306024544866269,0.00027532597888190575,0,Safe
533,1.0,0.9926322008413986,0.9947123666064748,1,Spam
534,0.0,0.009093692367840262,0.003602404604632157,0,Safe
535,1.0,0.9894103157687151,0.9924895514181019,1,Spam
536,0.6666666666666666,0.9487861486259771,0.9737583780974921,1,Spam
537,1.0,0.9054904638833002,0.9200396989894747,1,Spam
538,0.6666666666666666,0.952276917626842,0.9665791918200742,1,Spam
539,1.0,0.9795634149808162,0.9928522883540472,1,Spam
540,0.0,0.006814626476287317,0.004095834152511496,0,Safe
541,0.0,0.13852358223540473,0.10348431690274586,0,Safe
542,1.0,0.9445364232520894,0.9610923250164759,1,Spam
543,1.0,0.8522982409112034,0.8839387213349321,0,Safe
544,0.0,0.09396408469505549,0.07150276240157431,0,Safe
545,1.0,0.9991829415992486,0.9999996093034668,1,Spam
546,0.6666666666666666,0.8540333465249392,0.895606073926778,1,Spam
547,1.0,0.9706855500913145,0.9688671869251642,1,Spam
548,1.0,0.9487699923960264,0.9618886994810839,1,Spam
549,0.0,0.38641602149554954,0.3791117035978316,1,Spam
550,0.0,0.023398328309382318,0.03278968836765531,0,Safe
551,0.6666666666666666,0.12906436004772995,0.11518253426463315,0,Safe
552,0.0,0.0021039195891752764,0.0007356631552011043,0,Safe
553,1.0,0.9875232877528142,0.9939743950051477,1,Spam
554,1.0,0.9977473688253643,0.9999963293427264,1,Spam
555,0.0,0.0001376442496912214,5.1544636093504244e-05,0,Safe
556,0.6666666666666666,0.025418711374219267,0.01272718286765367,0,Safe
557,0.0,0.02160030274932074,0.011888874466584074,0,Safe
558,0.0,0.02811078019512094,0.03575827748909221,0,Safe
559,0.0,0.2651032774374382,0.3386316123378637,0,Safe
560,1.0,0.8671723339175715,0.9034893755620389,1,Spam
561,1.0,0.8551210725074242,0.8792646645674139,1,Spam
562,0.3333333333333333,0.16739255594004235,0.13392831749293277,0,Safe
563,0.3333333333333333,0.0895706099623779,0.07587517172143758,1,Spam
564,0.0,0.06845708398709792,0.1385578227044314,0,Safe
565,0.0,0.0009103507099275153,5.689032159394833e-05,0,Safe
566,1.0,0.4718259629629556,0.36199845407693526,0,Safe
567,0.0,0.0005594863015684169,0.00016497805788102124,0,Safe
568,1.0,0.9964968852687391,0.99999132822491,1,Spam
569,0.0,0.06320212705148244,0.043704132145051526,0,Safe
570,0.0,0.05021569263917944,0.02670671223488759,0,Safe
571,1.0,0.04884425710130671,0.049844400929841264,0,Safe
572,0.0,0.3801664510157521,0.3656432933415791,0,Safe
573,0.0,0.015196799420679195,0.010714555806200829,0,Safe
574,0.3333333333333333,0.04993588167882205,0.03248069270285191,0,Safe
575,1.0,0.966936177563156,0.9800957718480675,1,Spam
576,1.0,0.8904213419794215,0.9212495499786555,1,Spam
577,1.0,0.9653551096470286,0.9652257170381927,1,Spam
578,1.0,0.9876790454934026,0.9953107908724147,1,Spam
579,0.0,0.0005447228575719984,0.0002786966054895423,0,Safe
580,0.0,0.031198994618643682,0.023035373817778194,0,Safe
581,0.0,0.5529918339855597,0.46949792167526366,0,Safe
582,0.0,0.008396624730675626,0.004700599065113837,0,Safe
583,1.0,0.8780998826244388,0.8729689363361937,1,Spam
584,1.0,0.9121672398340823,0.9362742123674342,1,Spam
585,0.0,0.038989089046104375,0.03554404065145273,0,Safe
586,0.6666666666666666,0.9757972894572864,0.9908008307775377,1,Spam
587,1.0,0.9901605451513377,0.9940879950508177,1,Spam
588,0.0,0.0002962109853056372,0.00015823729990851614,0,Safe
589,0.3333333333333333,0.7454919074354992,0.7739482330450362,1,Spam
590,0.0,0.038028064756603974,0.05242646679194281,0,Safe
591,0.3333333333333333,0.048863795415094245,0.03364108518321688,0,Safe
592,1.0,0.9733790977057163,0.9773698384334347,1,Spam
593,1.0,0.9861971958655954,0.9857395345270964,1,Spam
594,0.0,0.0008858415115727917,0.0002803296260362338,0,Safe
595,0.0,0.00011960512046082482,9.260933350777215e-05,0,Safe
596,0.0,0.09303695532989936,0.07014569881708783,0,Safe
597,0.0,0.06565545453372494,0.11432598657665896,0,Safe
598,0.0,0.0017726846430831545,0.000796635139342769,0,Safe
599,0.0,0.2124187648880923,0.19283083108867433,0,Safe
600,0.0,0.0009170909154413854,5.51114114376293e-05,0,Safe
601,0.0,0.0023499437576096384,0.0007910873082973781,0,Safe
602,0.6666666666666666,0.37304525643168507,0.4023539337981497,0,Safe
603,1.0,0.9853983709520838,0.9924399087577923,1,Spam
604,1.0,0.9989300284550295,0.9999996221337585,1,Spam
605,0.0,0.005024015990663512,0.003579137095804479,0,Safe
606,0.0,0.008120564760267018,0.011523965941409463,0,Safe
607,0.0,0.010801147574944242,0.004810095241086533,0,Safe
608,1.0,0.879101650096793,0.8759345535469382,1,Spam
609,0.0,0.15518928516739786,0.07261122035397397,0,Safe
610,0.0,0.023828734956178522,0.013987233050478075,0,Safe
611,0.6666666666666666,0.07362049305895675,0.0641549525193467,0,Safe
612,1.0,0.9975305557009508,0.9999967775975844,1,Spam
613,0.6666666666666666,0.04560489809450673,0.05313453125503278,0,Safe
614,0.3333333333333333,0.09048605644717778,0.06545368142529373,0,Safe
615,0.0,0.02599146392632815,0.018028513191677326,0,Safe
616,1.0,0.9778110114677274,0.9871085195838197,1,Spam
617,0.0,0.0291042088279432,0.023043000624044543,0,Safe
618,0.0,0.09403213696919707,0.08556671161073177,0,Safe
619,0.0,0.0005050237188692696,9.978608979331185e-05,0,Safe
620,0.0,0.00028544394815397116,0.00011033570829360604,0,Safe
621,1.0,0.9779687900025439,0.985430879721254,1,Spam
622,0.0,0.07602423551493347,0.024523460611343376,0,Safe
623,1.0,0.9971847635864332,0.9999972358580845,1,Spam
624,0.0,0.3134544353247163,0.24872432695307262,0,Safe
625,0.0,0.003155751885600575,0.0016024268671748715,0,Safe
626,0.0,0.04933825025462929,0.028741531654405874,0,Safe
627,0.0,0.023679808189999246,0.026415161337587915,0,Safe
628,0.3333333333333333,0.008684643650088758,0.004245543268024862,0,Safe
629,0.0,0.08476603616489105,0.07609460025537255,0,Safe
630,0.0,0.10703121717133221,0.10257641825998945,0,Safe
631,0.0,0.2994304506710658,0.18068768097920662,0,Safe
632,1.0,0.9387614647045137,0.9464952900274702,1,Spam
633,0.0,0.36711968412103096,0.3930822300602754,1,Spam
634,0.0,0.1301767735999133,0.09346757399286693,0,Safe
635,1.0,0.9979729381530772,0.9999982295445468,1,Spam
636,0.3333333333333333,0.20817128660065545,0.1796576679659329,0,Safe
637,0.0,0.0030725912998366507,0.0011471327588182573,0,Safe
638,0.6666666666666666,0.5186008942232863,0.5877464376148118,1,Spam
639,0.0,0.013545193329040842,0.005856997298400641,0,Safe
640,0.0,0.9305794086211722,0.9289624379459447,1,Spam
641,0.0,0.4757328038898566,0.5,1,Spam
642,0.6666666666666666,0.6737149347933353,0.7434524699170977,0,Safe
643,0.0,0.005256264115225104,0.0013693052173152811,0,Safe
644,1.0,0.9953138110379426,0.9999837912240315,1,Spam
645,1.0,0.9350352635124888,0.9439856199475348,0,Safe
646,0.3333333333333333,0.08985519864678101,0.08666488724463671,0,Safe
647,0.0,0.0012798930643478474,0.00040764068901753716,0,Safe
648,0.0,0.07159304287798489,0.06242643096221217,0,Safe
649,0.0,0.0009122337763276368,6.0050168012662034e-05,0,Safe
650,0.6666666666666666,0.29373876328131626,0.2963665536493778,0,Safe
651,1.0,0.9892143070548555,0.9939549467716975,1,Spam
652,0.0,0.0026527238961341665,0.0008044938310171267,0,Safe
653,0.0,0.014574503922938296,0.007065202562047895,0,Safe
654,0.0,0.009148277826157994,0.001789730285444905,0,Safe
655,0.0,0.010161252154516518,0.006872673858542638,0,Safe
656,1.0,0.7194745448780385,0.6971802997944458,1,Spam
657,0.0,0.44219808054960746,0.5,1,Spam
658,1.0,0.9845466091376812,0.9930823003899292,1,Spam
659,0.6666666666666666,0.1955440887970824,0.06480764894064908,1,Spam
660,0.0,0.2858489273968997,0.1659960258516346,0,Safe
661,0.0,0.009965689421731037,0.007067461049390876,0,Safe
662,0.6666666666666666,0.82280538453035,0.9105685698046272,0,Safe
663,0.0,0.01717593245442919,0.009677066115016756,0,Safe
664,1.0,0.9965584545479143,0.9999945016998928,1,Spam
665,1.0,0.9649504071489732,0.9586575115950784,1,Spam
666,1.0,0.8975150388340806,0.946102551135472,1,Spam
667,1.0,0.9928557330217878,0.9944081227406847,1,Spam
668,0.0,0.09644405565641967,0.07511459612746556,0,Safe
669,1.0,0.9872966988858562,0.9916715984276423,1,Spam
670,0.0,0.0033258187923284914,0.0029265246838801255,0,Safe
671,0.0,0.4481553552827421,0.410839316446759,0,Safe
672,0.3333333333333333,0.04837368966832154,0.03864915826171284,0,Safe
673,0.0,0.09819689687667461,0.06973092956704377,0,Safe
674,0.0,0.00416366249868064,0.001217297173644142,0,Safe
675,1.0,0.9819026854017283,0.991364009805948,1,Spam
676,1.0,0.9850607232278668,0.9875121449593982,1,Spam
677,0.0,0.046438110073340956,0.027165073533160604,0,Safe
678,1.0,0.9776130087710351,0.9853557634833305,1,Spam
679,1.0,0.9861690740867941,0.9883136256470486,1,Spam
680,1.0,0.6855372619832126,0.5854678881551041,1,Spam
681,1.0,0.9876790454934026,0.9953107908724147,1,Spam
682,0.0,0.01383989741822996,0.007499204212382342,0,Safe
683,0.0,0.9277984099222236,0.9717642274660006,1,Spam
684,0.0,0.004121084335725177,0.0023636922542605698,0,Safe
685,0.0,0.07464038884559102,0.06525107221830793,0,Safe
686,1.0,0.08367064307148799,0.04405782284874301,1,Spam
687,0.0,0.006743813379708135,0.0050312792671088095,0,Safe
688,0.6666666666666666,0.07429165535791196,0.06467543868881849,0,Safe
689,1.0,0.8125279452257012,0.7892156252524472,1,Spam
690,0.3333333333333333,0.16322607687554508,0.10184826676418796,0,Safe
691,0.3333333333333333,0.24154971785119875,0.15225276829167486,0,Safe
692,0.0,0.02139762940048604,0.01734654604952574,0,Safe
693,0.0,0.01528757089519426,0.00566695489101561,0,Safe
694,1.0,0.8949870904210798,0.9415503477043715,1,Spam
695,0.0,0.011202493386425767,0.0048567710356618035,0,Safe
696,0.0,0.012088633466684595,0.005284967390396386,0,Safe
697,0.6666666666666666,0.928850938702948,0.9549130657350519,0,Safe
698,0.0,0.042243089969673596,0.02598139669641506,0,Safe
699,0.0,0.0007519785134064068,0.0002458823042169715,0,Safe
700,0.6666666666666666,0.9210368474378061,0.9486813014736888,1,Spam
701,0.0,0.016302756492018896,0.012762137519476068,0,Safe
702,1.0,0.4421891947361746,0.38302789603343607,1,Spam
703,1.0,0.9865851552435085,0.98871102686998,1,Spam
704,0.6666666666666666,0.8974014421908564,0.929311067464351,1,Spam
705,1.0,0.6935802526587314,0.5824379555175931,0,Safe
706,0.6666666666666666,0.9785898511617496,0.9934220490983732,1,Spam
707,0.0,0.010055587057122652,0.006789144903513138,0,Safe
708,0.0,0.022129085276842007,0.0040769611741066,0,Safe
709,0.6666666666666666,0.7646101580974551,0.8545619273319909,1,Spam
710,0.3333333333333333,0.5112849711021696,0.4874908126616676,1,Spam
711,0.0,0.009446212428705218,0.004933364385597669,0,Safe
712,0.0,0.07193345826890357,0.041964767598583,0,Safe
713,1.0,0.9460107580541837,0.9321493705888928,1,Spam
714,0.0,0.06845708398709792,0.1385578227044314,0,Safe
715,0.3333333333333333,0.01196752052313588,0.006202503690044468,0,Safe
716,0.0,0.06493782142225087,0.0470396792006191,0,Safe
717,0.0,0.2994304506710658,0.18068768097920662,1,Spam
718,1.0,0.9876290865631151,0.9958753940083157,1,Spam
719,0.0,0.0632606266386249,0.04615140068056676,0,Safe
720,0.0,0.5034065941627662,0.42301201942005384,1,Spam
721,1.0,0.9472109067721588,0.9619531673459171,1,Spam
722,0.3333333333333333,0.7869985270945079,0.8547616378614806,1,Spam
723,0.0,0.07159304287798489,0.06242643096221217,0,Safe
724,0.0,0.00992325251305511,0.01178295450402509,0,Safe
725,0.0,0.0035879959135528654,0.00136926943325058,0,Safe
726,1.0,0.9941260283556624,0.9999809994429676,1,Spam
727,0.0,0.00020805255450828493,0.00012494115732294967,0,Safe
728,0.0,0.0032254929644713074,0.00365351353621418,0,Safe
729,1.0,0.9543422596262956,0.9648413675744925,1,Spam
730,0.3333333333333333,0.29770109609297557,0.16837005908116892,0,Safe
731,0.0,0.0020929031019133047,0.0010803623772812384,0,Safe
732,0.0,0.001969129323673699,0.00024098469850540428,0,Safe
733,0.0,0.01578133659393174,0.00582609627848197,0,Safe
734,0.0,0.0025339252083309296,0.0013533292776059947,0,Safe
735,1.0,0.9991238119683443,0.9999997635115041,1,Spam
736,0.0,0.0009522324219764485,6.677250705937694e-05,0,Safe
737,1.0,0.9711019699278528,0.9827454951884286,1,Spam
738,0.0,0.023636342187180612,0.012024086135716067,0,Safe
739,0.0,0.07313698089378375,0.06384236778797264,0,Safe
740,0.0,0.16923890777163955,0.12739013514164438,0,Safe
741,0.6666666666666666,0.8723149407584405,0.9254710652785338,1,Spam
742,0.6666666666666666,0.7724049414625028,0.7901201142795102,1,Spam
743,0.3333333333333333,0.07628842316966185,0.07550310678481971,0,Safe
744,1.0,0.9649572561785056,0.9648278237236833,1,Spam
745,0.0,0.06845708398709792,0.1385578227044314,0,Safe
746,0.0,0.00031513401332956847,0.0001468536512115666,0,Safe
747,0.0,0.006965485417713153,0.004600454620045517,0,Safe
748,0.0,0.055644952286192186,0.0415449516578715,0,Safe
749,0.6666666666666666,0.47956954508522187,0.5151691167754343,0,Safe
750,0.3333333333333333,0.13852189825332642,0.08945106844214194,0,Safe
751,1.0,0.9567886715115521,0.9517677865812016,1,Spam
752,0.0,0.0010180058271538265,7.669066855358227e-05,0,Safe
753,0.0,0.0723985792592123,0.06311301672110586,0,Safe
754,0.0,9.619189779176258e-05,3.313498447534494e-05,0,Safe
755,0.0,0.03839886210166523,0.024006150786138,0,Safe
756,0.0,0.00836714944026769,0.010105522720147092,0,Safe
757,0.3333333333333333,0.3467627433960346,0.32140570881841946,0,Safe
758,0.0,0.0455493271374456,0.06939265561427661,0,Safe
759,0.3333333333333333,0.8910212205742302,0.9478250744268851,1,Spam
760,0.0,0.20763330479053013,0.1929706607760752,0,Safe
761,1.0,0.9788959952375291,0.9784149879272159,1,Spam
762,0.6666666666666666,0.32522698795553984,0.3174537531801058,1,Spam
763,0.0,0.40601536397801286,0.3991951582516675,0,Safe
764,0.3333333333333333,0.25383556002280044,0.22646789499334175,0,Safe
765,0.0,0.04255937482867193,0.027016290739305844,0,Safe
766,1.0,0.9883560127821266,0.9930963178770803,1,Spam
767,0.6666666666666666,0.14877899228819444,0.12335788165373927,0,Safe
768,0.0,0.18040339372314107,0.13004178609830486,0,Safe
769,0.0,0.02643952894977419,0.03636243789782542,0,Safe
770,0.0,0.0737087990778163,0.09332784501958592,0,Safe
771,0.0,0.0018663921824853243,0.0004733316917704315,0,Safe
772,0.0,0.006534064317768717,0.011217544028114538,0,Safe
773,0.0,0.001345691018786163,0.0006885755728089253,0,Safe
774,1.0,0.8459685720531489,0.913158774388766,1,Spam
775,0.0,0.2200222543331534,0.17181798637123494,0,Safe
776,1.0,0.9809809726433716,0.9881018647286639,1,Spam
777,1.0,0.9850607232278668,0.9875121449593982,1,Spam
778,0.6666666666666666,0.22766256250078654,0.2196230766481876,0,Safe
779,0.6666666666666666,0.9152616553208344,0.9450390565148212,0,Safe
780,0.6666666666666666,0.14699653860272777,0.08940423491824497,0,Safe
781,1.0,0.9960968029756543,0.9999960652209551,1,Spam
782,0.0,0.0014862603352172282,0.0010683239190479412,0,Safe
783,0.0,0.01531926565813856,0.01819285592398115,0,Safe
784,0.0,0.09497253463233431,0.08295887130795747,0,Safe
785,1.0,0.957234446678224,0.9834521172825184,1,Spam
786,1.0,0.9850076621565306,0.987457133935954,1,Spam
787,0.0,0.001700453779717598,0.0005950129482892829,0,Safe
788,0.3333333333333333,0.07818005143039795,0.03682775894788861,0,Safe
789,0.0,0.004369431265618188,0.004224517745511166,0,Safe
790,0.0,0.39591233934415854,0.4590805355911161,0,Safe
791,0.0,0.011204633540520596,0.004004734052067721,0,Safe
792,0.0,0.0034780462222403423,0.002614253424626702,0,Safe
793,0.0,0.0055913702303849455,0.002085377250374686,0,Safe
794,0.0,0.016148677206384382,0.021053619421099803,0,Safe
795,0.0,0.013458527733783171,0.008916254378288049,0,Safe
796,1.0,0.8712597531154063,0.9199100204048859,1,Spam
797,1.0,0.979664043525353,0.9861050541301165,1,Spam
798,0.0,0.005171050718207208,0.0018523335750038697,0,Safe
799,1.0,0.9933714332777841,0.9974332006260368,1,Spam
800,1.0,0.5034410924718118,0.48589196227089193,1,Spam
801,1.0,0.7605637429649822,0.8835777221470652,1,Spam
802,0.0,0.019733509139220905,0.022991294232940072,0,Safe
803,0.3333333333333333,0.06355084825563546,0.020141468681833488,0,Safe
804,0.0,0.0016197480361118959,0.0006468397785714428,0,Safe
805,0.0,0.06344490895293779,0.03404960199116838,0,Safe
806,0.0,0.31970030604190774,0.24939386057666202,0,Safe
807,1.0,0.998348160284606,0.9999986118058333,1,Spam
808,0.0,0.07159304287798493,0.06242643096221217,0,Safe
809,0.6666666666666666,0.9603737058763754,0.9510575900537072,1,Spam
810,1.0,0.9546933441982488,0.9574396482713405,1,Spam
811,0.0,0.14732299719719433,0.09571159281063776,0,Safe
812,0.0,0.000915510537555258,6.028282298380161e-05,0,Safe
813,1.0,0.9705305002256754,0.9775719110563691,1,Spam
814,0.0,0.4035432021289148,0.4310365712039084,0,Safe
815,0.0,0.4946615948518893,0.4252587285682424,0,Safe
816,1.0,0.7791558158399381,0.8190724128938419,1,Spam
817,0.0,0.3363943996910369,0.335259218789666,0,Safe
818,0.0,0.04050755161467302,0.012557623452173785,0,Safe
819,0.0,0.008010750135871967,0.006799570393954014,0,Safe
820,1.0,0.9110472305051577,0.927946723625292,1,Spam
821,1.0,0.9917218510943143,0.9974602607129992,1,Spam
822,0.0,0.03900976229031617,0.039972304091484216,0,Safe
823,0.6666666666666666,0.9194896310166318,0.9610356426060441,1,Spam
824,0.3333333333333333,0.2172416906785356,0.14664505178871007,1,Spam
825,0.0,0.03182983834686386,0.024459731921585803,0,Safe
826,1.0,0.29049271042124103,0.1283544251016769,1,Spam
827,0.0,0.023905087555387006,0.0174031811068918,0,Safe
828,0.0,0.45264800030711827,0.5,1,Spam
829,1.0,0.43799943149556014,0.44197478887529684,0,Safe
830,0.0,0.0007061470443909128,0.0002658645039814817,0,Safe
831,0.0,0.8812816393867791,0.8995786912394851,1,Spam
832,1.0,0.7269731093787799,0.8023579384624782,1,Spam
833,1.0,0.9725470007441412,0.9819540624182073,1,Spam
834,1.0,0.9604754984223918,0.9826085586947724,1,Spam
835,0.0,0.029607327034605474,0.010608101072202445,0,Safe
836,0.0,0.00020805255450828493,0.00012494115732294967,0,Safe
837,0.0,0.009208335849075013,0.007147877739055284,0,Safe
838,0.0,0.06845708398709792,0.1385578227044314,0,Safe
839,1.0,0.9650837776640897,0.9733612686014662,1,Spam
840,1.0,0.8639738079687556,0.8914721752065862,1,Spam
841,0.0,0.040524902717240414,0.04991762049448643,0,Safe
842,0.3333333333333333,0.6336124903766567,0.4570078695350614,1,Spam
843,0.0,0.054756831920538825,0.035206352449840744,0,Safe
844,0.0,0.04034699152403364,0.028280305630452446,0,Safe
845,1.0,0.9885635051669708,0.9929141085188234,1,Spam
846,1.0,0.9899640166959116,0.9964633724355572,1,Spam
847,0.3333333333333333,0.774472318234033,0.7425742189602742,1,Spam
848,0.6666666666666666,0.9853815347502657,0.9892161036152625,1,Spam
849,0.0,0.008772295283115107,0.006638391678439792,0,Safe
850,0.0,4.921435694547822e-05,2.3775894903654793e-05,0,Safe
851,1.0,0.8974493825268931,0.8992744147198374,1,Spam
852,1.0,0.7731988024313522,0.8719054482440917,1,Spam
853,1.0,0.9062425834562018,0.9082448513742162,1,Spam
854,1.0,0.9521989879716996,0.9725057887369718,1,Spam
855,0.0,0.0093522461741667,0.005416356139225613,0,Safe
856,1.0,0.9321702670316171,0.9233802039313818,1,Spam
857,1.0,0.5218562129481017,0.3992666456702961,1,Spam
858,0.0,0.064719622019396,0.11242402324768537,0,Safe
859,0.0,0.04444514353362584,0.035267574030731885,0,Safe
860,0.0,0.16616968848050645,0.11394478863082759,0,Safe
861,0.0,0.018235570944786707,0.006928644350557517,0,Safe
862,1.0,0.9961843176522222,0.9999968561797808,1,Spam
863,0.0,0.12868291675156332,0.1270723442881316,0,Safe
864,0.3333333333333333,0.7602354444230675,0.7978004920327086,1,Spam
865,1.0,0.9955971678828296,0.9970160006377946,1,Spam
866,1.0,0.8458266975211646,0.8725570829494111,1,Spam
867,1.0,0.9665000071337552,0.9780426355977713,1,Spam
868,0.3333333333333333,0.2470864148393017,0.24323980682583027,0,Safe
869,1.0,0.9970048756124769,0.9999869436112447,1,Spam
870,0.0,0.13603774755756548,0.07479602129249534,0,Safe
871,0.3333333333333333,0.37636019396998144,0.43494999582792004,0,Safe
872,0.0,0.02910967030877759,0.017868206297418924,0,Safe
873,0.0,0.027786105428543595,0.02475500110184326,0,Safe
874,0.0,0.01708251277450179,0.015683883084840124,0,Safe
875,0.3333333333333333,0.03973124946078323,0.011587028109752227,1,Spam
876,0.0,0.1603101965911358,0.10855863429293582,0,Safe
877,0.0,0.2123358521172597,0.1539284487345964,0,Safe
878,0.0,0.008179796355379909,0.0030074197184904905,0,Safe
879,0.0,0.03667695022241374,0.02279959965645913,0,Safe
880,1.0,0.9254043940923861,0.9375847834848366,1,Spam
881,1.0,0.9533648037436946,0.9570544758644469,1,Spam
882,0.6666666666666666,0.9098613850335564,0.9402020813052722,1,Spam
883,1.0,0.924143557156865,0.9497828674652178,1,Spam
884,1.0,0.9820721900617194,0.9862903902467764,1,Spam
885,0.0,5.970764880119572e-05,3.4732759406238325e-05,0,Safe
886,0.0,0.005765309194247909,0.001661568765924079,0,Safe
887,0.6666666666666666,0.9458182979089655,0.9715708174112596,1,Spam
888,0.0,0.05470264649829852,0.06287583141222786,0,Safe
889,1.0,0.9856860867495384,0.9882874569924494,1,Spam
890,0.0,0.533630133180635,0.5354234674815412,0,Safe
891,1.0,0.9346952637266587,0.9215357275276911,1,Spam
892,0.0,0.0004874915112274157,0.00019009241293523342,0,Safe
893,0.0,0.01383989741822996,0.007499204212382342,0,Safe
894,1.0,0.6958724332138547,0.7732673468186081,1,Spam
895,1.0,0.9551031705469534,0.978706886009199,1,Spam
896,0.0,0.07166904257740284,0.06246871198238429,0,Safe
897,1.0,0.6531696372679179,0.6875830988079292,0,Safe
898,0.3333333333333333,0.16248722558580175,0.10743190461991725,0,Safe
